$ADVER,3080,2.3
$GPRMC,200348.000,A,3748.1708,N,12217.6717,W,0.90,182.66,160714,,,D*75
$GPRMC,200349.000,A,3748.1705,N,12217.6719,W,1.20,203.48,160714,,,D*7B
$GPRMC,200350.000,A,3748.1703,N,12217.6721,W,1.04,211.99,160714,,,D*77
$GPRMC,200351.000,A,3748.1701,N,12217.6722,W,0.71,227.48,160714,,,D*7D
$GPRMC,200352.000,A,3748.1700,N,12217.6724,W,0.72,199.81,160714,,,D*79
$GPRMC,200353.000,A,3748.1697,N,12217.6724,W,1.53,184.61,160714,,,D*77
$GPRMC,200354.000,A,3748.1693,N,12217.6726,W,1.04,182.57,160714,,,D*77
$GPRMC,200355.000,A,3748.1690,N,12217.6727,W,1.21,187.97,160714,,,D*7A
$GPRMC,200356.000,A,3748.1686,N,12217.6728,W,1.53,191.27,160714,,,D*78
$GPRMC,200357.000,A,3748.1682,N,12217.6728,W,1.56,190.96,160714,,,D*73
$GPRMC,200358.000,A,3748.1679,N,12217.6729,W,1.14,179.19,160714,,,D*7F
$GPRMC,200359.000,A,3748.1675,N,12217.6729,W,1.16,169.27,160714,,,D*7C
$GPRMC,200400.000,A,3748.1672,N,12217.6729,W,1.01,189.92,160714,,,D*76
$GPRMC,200401.000,A,3748.1670,N,12217.6733,W,0.91,210.65,160714,,,D*7D
$GPRMC,200402.000,A,3748.1663,N,12217.6734,W,1.07,189.25,160714,,,D*72
$GPRMC,200403.000,A,3748.1660,N,12217.6735,W,1.18,171.76,160714,,,D*7E
$GPRMC,200404.000,A,3748.1655,N,12217.6735,W,1.62,174.63,160714,,,D*73
$GPRMC,200405.000,A,3748.1650,N,12217.6733,W,1.56,171.49,160714,,,D*7B
$GPRMC,200406.000,A,3748.1642,N,12217.6728,W,1.55,149.36,160714,,,D*71
$GPRMC,200407.000,A,3748.1634,N,12217.6724,W,1.68,165.80,160714,,,D*70
$GPRMC,200408.000,A,3748.1627,N,12217.6720,W,1.86,174.94,160714,,,D*7C
$GPRMC,200409.000,A,3748.1621,N,12217.6718,W,1.25,169.73,160714,,,D*7C
$GPRMC,200410.000,A,3748.1616,N,12217.6716,W,0.88,185.88,160714,,,D*7E
$GPRMC,200411.000,A,3748.1612,N,12217.6717,W,0.95,209.34,160714,,,D*76
$GPRMC,200412.000,A,3748.1609,N,12217.6719,W,1.03,216.94,160714,,,D*7B
$GPRMC,200413.000,A,3748.1607,N,12217.6722,W,0.64,207.02,160714,,,D*73
$GPRMC,200414.000,A,3748.1604,N,12217.6724,W,0.49,235.79,160714,,,D*73
$GPRMC,200415.000,A,3748.1602,N,12217.6727,W,0.51,228.23,160714,,,D*7D
$GPRMC,200416.000,A,3748.1598,N,12217.6729,W,0.88,211.19,160714,,,D*77
$GPRMC,200417.000,A,3748.1594,N,12217.6733,W,1.01,225.93,160714,,,D*74
$GPRMC,200418.000,A,3748.1591,N,12217.6738,W,1.09,214.21,160714,,,D*76
